TICKER,YEAR,QUARTER,AVG_FINBERT_NEGATIVE
MKL,2016,Q2,0.5279409289360046
MKL,2016,Q3,0.4341817796230316
MKL,2016,Q4,0.36706674098968506
MKL,2017,Q2,0.31754328807195026
MKL,2017,Q3,0.5631477766566806
MKL,2017,Q4,0.3868530501018871
MKL,2018,Q1,0.240607887506485
MKL,2018,Q2,0.4731568396091461
MKL,2018,Q3,0.45557013899087906
MKL,2018,Q4,0.5347122285101149
MKL,2019,Q2,0.5880964398384094
MKL,2019,Q3,0.48309330145517987
MKL,2019,Q4,0.4592372179031372
MKL,2020,Q1,0.0
MKL,2020,Q3,0.6197205781936646
MKL,2021,Q3,0.20287770695156523
MKL,2021,Q4,0.5538530747095743
MKL,2022,Q1,0.0
MKL,2022,Q3,0.29699095090230304
MKL,2022,Q4,0.8509856164455414
MKL,2023,Q3,0.3757345825433731
MKL,2024,Q3,0.3882278800010681
ORI,2011,Q1,0.710965633392334
ORI,2017,Q3,0.2705580507005964
ORI,2017,Q4,0.4321356813112895
ORI,2018,Q4,0.0
ORI,2022,Q1,0.0
ORI,2022,Q3,0.0
ORI,2024,Q4,0.8151803016662598
PGR,2011,Q2,0.0
PGR,2012,Q3,0.0
PGR,2013,Q3,0.0
PGR,2016,Q1,0.2878641039133072
PGR,2016,Q4,0.0
PGR,2017,Q1,0.0
PGR,2017,Q3,0.18487002849578854
PGR,2019,Q3,0.0
PGR,2019,Q4,0.052743303775787356
PGR,2020,Q4,0.3237273693084717
PGR,2021,Q3,0.7102705240249634
PGR,2021,Q4,0.0
PGR,2022,Q2,0.15532760620117186
PGR,2022,Q3,0.15932460874319077
PGR,2022,Q4,0.0
PGR,2023,Q1,0.0
PGR,2023,Q2,0.0
PGR,2023,Q3,0.7361851334571838
PGR,2023,Q4,0.0
PGR,2024,Q3,0.11234980076551437
RLI,2007,Q3,0.0
RLI,2008,Q1,0.09884377982881334
RLI,2008,Q3,0.5711766839027405
RLI,2008,Q4,0.39140936732292175
RLI,2009,Q2,0.0
RLI,2009,Q3,0.2386947423219681
RLI,2010,Q3,0.948159635066986
RLI,2011,Q1,0.0
RLI,2011,Q2,0.8286590278148651
RLI,2011,Q3,0.43052247166633606
RLI,2011,Q4,0.0
RLI,2012,Q1,0.0
RLI,2012,Q2,0.13870470012937275
RLI,2012,Q3,0.2579900672038396
RLI,2012,Q4,0.0
RLI,2013,Q1,0.13300211230913797
RLI,2013,Q2,0.0
RLI,2013,Q4,0.0
RLI,2014,Q1,0.9317834377288818
RLI,2014,Q2,0.0
RLI,2014,Q3,0.1945636034011841
RLI,2014,Q4,0.0
RLI,2015,Q1,0.0
RLI,2015,Q2,0.18653461337089539
RLI,2016,Q3,0.4606922609465463
RLI,2016,Q4,0.3881588339805603
RLI,2017,Q3,0.2165016492207845
RLI,2017,Q4,0.2641759514808655
RLI,2018,Q1,0.0
RLI,2018,Q2,0.0
RLI,2018,Q3,0.22130721807479858
RLI,2018,Q4,0.28568726778030396
RLI,2019,Q1,0.10104949133736747
RLI,2019,Q2,0.32215191920598346
RLI,2019,Q3,0.0
RLI,2019,Q4,0.0
RLI,2020,Q1,0.0
RLI,2020,Q3,0.3940078488418034
RLI,2020,Q4,0.9676291942596436
RLI,2021,Q1,0.2535041570663452
RLI,2021,Q2,0.4769201576709748
RLI,2021,Q3,0.22043533886180205
RLI,2022,Q1,0.1542496681213379
RLI,2022,Q2,0.0
RLI,2022,Q3,0.28519755601882935
RLI,2022,Q4,0.31001216173172
RLI,2023,Q1,0.0
RLI,2023,Q2,0.19289001226425168
RLI,2023,Q3,0.559382364153862
RLI,2023,Q4,0.3915170629819234
RLI,2024,Q1,0.208412766456604
RLI,2024,Q2,0.1413672685623169
RLI,2024,Q3,0.3928879164159298
RLI,2024,Q4,0.24559932947158813
SIGI,2007,Q4,0.0
SIGI,2008,Q3,0.24072633683681485
SIGI,2008,Q4,0.0
SIGI,2009,Q1,0.15069366494814554
SIGI,2010,Q2,0.0
SIGI,2010,Q3,0.0
SIGI,2011,Q1,0.0
SIGI,2011,Q2,0.8277407884597778
SIGI,2011,Q3,0.40254369046952987
SIGI,2011,Q4,0.4133061051368713
SIGI,2012,Q2,0.0
SIGI,2012,Q4,0.32703351974487305
SIGI,2013,Q1,0.10108458333545262
SIGI,2013,Q2,0.0
SIGI,2013,Q3,0.32980242371559143
SIGI,2013,Q4,0.0
SIGI,2014,Q1,0.3904065489768982
SIGI,2015,Q2,0.24055930972099304
SIGI,2015,Q3,0.15420188506444293
SIGI,2016,Q1,0.0
SIGI,2016,Q3,0.12248938424246651
SIGI,2016,Q4,0.3722628206014633
SIGI,2017,Q1,0.0
SIGI,2017,Q3,0.226068073197415
SIGI,2017,Q4,0.9262934327125548
SIGI,2018,Q3,0.32470226287841797
SIGI,2018,Q4,0.21961703300476074
SIGI,2019,Q2,0.0
SIGI,2019,Q3,0.0
SIGI,2019,Q4,0.5471488684415817
SIGI,2020,Q3,0.41572338342666626
SIGI,2020,Q4,0.5572112798690796
SIGI,2021,Q1,0.8590805133183798
SIGI,2021,Q2,0.0
SIGI,2021,Q3,0.3531969317368099
SIGI,2021,Q4,0.0
SIGI,2022,Q3,0.408235602080822
SIGI,2022,Q4,0.39823827147483826
SIGI,2023,Q3,0.2962721586227417
SIGI,2023,Q4,0.0
SIGI,2024,Q3,0.09645797610282898
SIGI,2024,Q4,0.0
SKWD,2023,Q1,0.0
SKWD,2023,Q2,0.0
SKWD,2023,Q3,0.2344597578048706
SKWD,2023,Q4,0.0
SKWD,2024,Q1,0.0
SKWD,2024,Q3,0.32432615011930466
SREN,2010,Q2,0.4853371381759644
SREN,2010,Q4,0.0
SREN,2011,Q1,0.0
SREN,2011,Q2,0.05413332310589877
SREN,2011,Q4,0.0
SREN,2012,Q1,0.2893802642822266
SREN,2012,Q2,0.0
SREN,2012,Q3,0.30701538920402527
SREN,2012,Q4,0.0
SREN,2013,Q1,0.2584744890530904
SREN,2013,Q2,0.0
SREN,2013,Q3,0.5328313708305359
SREN,2013,Q4,0.0
SREN,2014,Q1,0.612725555896759
SREN,2014,Q4,0.0
SREN,2015,Q1,0.32190140088399255
SREN,2015,Q3,0.0
SREN,2016,Q1,0.27882972955703733
SREN,2016,Q2,0.7289918214082718
SREN,2016,Q3,0.0
SREN,2016,Q4,0.8825424313545227
SREN,2017,Q2,0.963817536830902
SREN,2017,Q3,0.26030270619825885
SREN,2017,Q4,0.4728725552558899
SREN,2018,Q1,0.0
SREN,2018,Q2,0.0
SREN,2018,Q3,0.0
SREN,2018,Q4,0.0
SREN,2019,Q1,0.960911750793457
SREN,2019,Q2,0.11706487834453583
SREN,2019,Q3,0.4705586284399032
SREN,2019,Q4,0.7073757648468018
SREN,2020,Q1,0.0
SREN,2020,Q2,0.0
SREN,2020,Q4,0.0
SREN,2021,Q1,0.0
SREN,2021,Q2,0.18100196974618094
SREN,2021,Q3,0.27810041308403016
SREN,2021,Q4,0.0
SREN,2022,Q1,0.5916625062624613
SREN,2022,Q2,0.0
SREN,2022,Q3,0.18935212161805895
SREN,2022,Q4,0.09316841995014864
SREN,2023,Q1,0.6608386139074961
SREN,2023,Q2,0.23160008447510855
SREN,2023,Q3,0.0
SREN,2024,Q1,0.22031784057617188
SREN,2024,Q2,0.21562754878631005
SREN,2024,Q3,0.6312474012374878
THG,2007,Q4,0.8572527170181274
THG,2008,Q2,0.14471986889839172
THG,2008,Q3,0.7289436459541321
THG,2008,Q4,0.3761947751045227
THG,2009,Q1,0.0
THG,2010,Q2,0.4715737700462342
THG,2011,Q3,0.5462675452232361
THG,2011,Q4,0.6900322288274765
THG,2012,Q1,0.0
THG,2012,Q2,0.0
THG,2012,Q3,0.1614099442958832
THG,2013,Q2,0.44648101925849915
THG,2013,Q3,0.8569331467151642
THG,2016,Q2,0.6666558027267456
THG,2016,Q3,0.0
THG,2017,Q3,0.6844926923513412
THG,2018,Q1,0.0
THG,2018,Q3,0.6079671382904053
THG,2018,Q4,0.7205128073692322
THG,2019,Q1,0.11102993488311767
THG,2019,Q2,0.7106581330299377
THG,2020,Q3,0.5074029763539633
THG,2021,Q2,0.9667361974716188
THG,2021,Q3,0.23601351465497697
THG,2022,Q3,0.48776880502700803
THG,2022,Q4,0.0
THG,2023,Q1,0.0
THG,2023,Q2,0.0
THG,2023,Q3,0.0
THG,2023,Q4,0.0
THG,2024,Q1,0.9621270895004272
THG,2024,Q3,0.5061967621246973
TIPT,2017,Q4,0.7207256555557251
TRV,2008,Q1,0.4836038649082184
TRV,2008,Q2,0.7154001593589783
TRV,2008,Q3,0.25296586751937866
TRV,2008,Q4,0.4760432839393616
TRV,2009,Q3,0.4563784599304199
TRV,2009,Q4,0.48170040051142377
TRV,2010,Q2,0.0
TRV,2010,Q3,0.0
TRV,2011,Q3,0.18004141251246134
TRV,2012,Q2,0.2618405818939209
TRV,2012,Q3,0.0
TRV,2012,Q4,0.2957252025604248
TRV,2013,Q2,0.4861131608486176
TRV,2013,Q3,0.0
TRV,2014,Q2,0.0
TRV,2014,Q3,0.0
TRV,2014,Q4,0.0
TRV,2015,Q2,0.0
TRV,2016,Q1,0.0
TRV,2016,Q2,0.1602379580338796
TRV,2016,Q3,0.0
TRV,2016,Q4,0.0
TRV,2017,Q3,0.06588129202524821
TRV,2017,Q4,0.4140846984727042
TRV,2018,Q1,0.0
TRV,2018,Q2,0.1766918216432844
TRV,2018,Q3,0.12164012591044109
TRV,2018,Q4,0.2615088361960191
TRV,2019,Q1,0.0
TRV,2019,Q2,0.0
TRV,2019,Q3,0.0
TRV,2019,Q4,0.08623094028896755
TRV,2020,Q1,0.8197751045227051
TRV,2020,Q2,0.0
TRV,2020,Q3,0.33786560893058776
TRV,2020,Q4,0.13867260018984476
TRV,2021,Q1,0.0
TRV,2021,Q2,0.0
TRV,2021,Q3,0.13586760560671488
TRV,2021,Q4,0.0
TRV,2022,Q1,0.0
TRV,2022,Q3,0.4474972188472747
TRV,2022,Q4,0.5899843573570251
TRV,2023,Q2,0.0
TRV,2023,Q3,0.971841037273407
TRV,2024,Q2,0.0
TRV,2024,Q3,0.4110819300015767
TRV,2024,Q4,0.0523601940699986
UVE,2016,Q1,0.1404577096303304
UVE,2016,Q2,0.19237850393567765
UVE,2016,Q3,0.19020554423332214
UVE,2016,Q4,0.11794383185250419
UVE,2017,Q1,0.0
UVE,2017,Q2,0.5317862133185068
UVE,2017,Q3,0.2737606205046177
UVE,2017,Q4,0.20659463162775393
UVE,2018,Q1,0.11914918514398429
UVE,2018,Q2,0.2889896465672387
UVE,2018,Q3,0.1644269633293152
UVE,2018,Q4,0.20151757110248913
UVE,2019,Q1,0.0
UVE,2019,Q2,0.14928531150023142
UVE,2019,Q3,0.33909281859031093
UVE,2019,Q4,0.26265066862106323
UVE,2020,Q1,0.18131013512611388
UVE,2020,Q2,0.5762818853060404
UVE,2020,Q3,0.2095778849389818
UVE,2020,Q4,0.23631833493709564
UVE,2021,Q2,0.0
UVE,2022,Q1,0.0
UVE,2022,Q2,0.0
UVE,2022,Q3,0.252531880682165
UVE,2022,Q4,0.0
UVE,2023,Q3,0.0
UVE,2023,Q4,0.0
UVE,2024,Q1,0.0
UVE,2024,Q3,0.13688028710229058
WRB,2008,Q3,0.9630434513092041
WRB,2010,Q1,0.46209168434143066
WRB,2010,Q3,0.0
WRB,2010,Q4,0.0
WRB,2011,Q1,0.14349286258220673
WRB,2011,Q2,0.679501086473465
WRB,2011,Q3,0.0
WRB,2011,Q4,0.17094221711158752
WRB,2012,Q4,0.0
WRB,2013,Q2,0.4658485651016236
WRB,2014,Q4,0.5648506879806519
WRB,2016,Q3,0.0
WRB,2016,Q4,0.0
WRB,2017,Q3,0.29499369114637375
WRB,2017,Q4,0.9745010137557985
WRB,2018,Q2,0.0
WRB,2018,Q3,0.21029455959796906
WRB,2018,Q4,0.972359538078308
WRB,2019,Q4,0.0
WRB,2020,Q1,0.0
WRB,2020,Q3,0.9644404053688048
WRB,2020,Q4,0.0
WRB,2021,Q2,0.0
WRB,2022,Q1,0.0
WRB,2022,Q3,0.4283086061477661
WRB,2022,Q4,0.9484610557556152
WRB,2023,Q2,0.0
WRB,2024,Q1,0.0
WRB,2024,Q3,0.6024190584818522
WRB,2024,Q4,0.0
ZURN,2016,Q1,0.0
ZURN,2017,Q3,0.34984196424484254
ZURN,2017,Q4,0.0
ZURN,2018,Q2,0.3467354029417038
ZURN,2018,Q3,0.8875185251235962
ZURN,2018,Q4,0.0
ZURN,2019,Q4,0.0
ZURN,2020,Q1,0.0
ZURN,2020,Q2,0.0
ZURN,2020,Q3,0.0
ZURN,2021,Q2,0.1242416330746242
ZURN,2021,Q3,0.08674983183542888
ZURN,2022,Q1,0.0
ZURN,2022,Q2,0.0
ZURN,2022,Q3,0.12769863605499268
ZURN,2023,Q3,0.0
